	ENSEMBL_ID
71577	ENST00000593887.1
71578	ENST00000595904.5
71579	ENST00000596425.1
71580	ENST00000593407.5
71581	ENST00000593981.1
71582	ENST00000599632.1
71583	ENST00000439922.6
71584	ENST00000595883.5
71585	ENST00000597855.5
71586	ENST00000596074.5
71587	ENST00000594685.1
71588	ENST00000270632.7
71589	ENST00000357701.5
71590	ENST00000600100.5
71591	ENST00000595790.5
71592	ENST00000597426.1
71593	ENST00000376918.7
71594	ENST00000334976.10
71595	ENST00000598585.1
71596	ENST00000597799.1
71597	ENST00000601423.5
71598	ENST00000598418.5
71599	ENST00000595669.5
71600	ENST00000594350.1
71601	ENST00000376916.7
71602	ENST00000389208.8
71603	ENST00000601207.5
71604	ENST00000598657.1
71605	ENST00000599957.5
71606	ENST00000389201.7
71607	ENST00000600381.1
71608	ENST00000338916.8
71609	ENST00000600079.5
71610	ENST00000593901.5
71611	ENST00000544769.1
71612	ENST00000598997.1
71613	ENST00000425202.5
71614	ENST00000458538.1
71615	ENST00000391813.5
71616	ENST00000293441.5
71617	ENST00000391814.5
71618	ENST00000359082.3
71619	ENST00000250340.8
71620	ENST00000617718.4
71621	ENST00000599973.1
71622	ENST00000270590.4
71623	ENST00000270593.1
71624	ENST00000598463.5
71625	ENST00000345523.8
71626	ENST00000391812.5
71627	ENST00000596655.1
71628	ENST00000596287.5
71629	ENST00000597705.5
71630	ENST00000597493.5
71631	ENST00000593287.5
71632	ENST00000600373.5
71633	ENST00000601267.5
71634	ENST00000301420.2
71635	ENST00000326856.8
71636	ENST00000598239.5
71637	ENST00000596931.5
71638	ENST00000598673.1
71639	ENST00000601503.5
71640	ENST00000326003.6
71641	ENST00000617027.4
71642	ENST00000597286.5
71643	ENST00000597483.5
71644	ENST00000593997.5
71645	ENST00000595952.5
71646	ENST00000360617.7
71647	ENST00000598145.1
71648	ENST00000593493.5
71649	ENST00000325321.7
71650	ENST00000600690.5
71651	ENST00000391810.6
71652	ENST00000358049.8
71653	ENST00000599568.1
71654	ENST00000324041.5
71655	ENST00000431178.2
71656	ENST00000391809.6
71657	ENST00000336334.7
71658	ENST00000593428.5
71659	ENST00000594846.1
71660	ENST00000376851.7
71661	ENST00000310157.6
71662	ENST00000391808.5
71663	ENST00000376853.8
71664	ENST00000594641.1
71665	ENST00000391807.5
71666	ENST00000595820.5
71667	ENST00000597707.5
71668	ENST00000593904.1
71669	ENST00000391806.6
71670	ENST00000291726.11
71671	ENST00000320838.9
71672	ENST00000600767.5
71673	ENST00000347619.8
71674	ENST00000593490.1
71675	ENST00000595238.1
71676	ENST00000594211.1
71677	ENST00000309958.7
71678	ENST00000391805.5
71679	ENST00000358789.7
71680	ENST00000599077.1
71681	ENST00000600362.5
71682	ENST00000319720.11
71683	ENST00000594768.5
71684	ENST00000593681.5
71685	ENST00000453757.7
71686	ENST00000391804.7
71687	ENST00000598799.5
71688	ENST00000601671.1
71689	ENST00000525263.5
71690	ENST00000319590.8
71691	ENST00000529888.5
71692	ENST00000250351.4
71693	ENST00000595793.5
71694	ENST00000595547.5
71695	ENST00000335422.3
71696	ENST00000596955.1
71697	ENST00000156499.6
71698	ENST00000391802.1
71699	ENST00000421832.2
71700	ENST00000250360.7
71701	ENST00000440804.7
71702	ENST00000599948.1
71703	ENST00000601682.1
71704	ENST00000317643.10
71705	ENST00000305628.7
71706	ENST00000600577.1
71707	ENST00000436584.6
71708	ENST00000421133.6
71709	ENST00000391796.7
71710	ENST00000262262.4
71711	ENST00000597610.5
71712	ENST00000601727.5
71713	ENST00000596117.5
71714	ENST00000316401.11
71715	ENST00000614422.4
71716	ENST00000597824.1
71717	ENST00000270642.8
71718	ENST00000335624.4
71719	ENST00000354232.8
71720	ENST00000309244.8
71721	ENST00000596253.1
71722	ENST00000291715.5
71723	ENST00000593841.1
71724	ENST00000601435.1
71725	ENST00000595217.1
71726	ENST00000221978.9
71727	ENST00000593572.5
71728	ENST00000600427.5
71729	ENST00000595157.1
71730	ENST00000221973.7
71731	ENST00000596399.1
71732	ENST00000574814.1
71733	ENST00000570516.1
71734	ENST00000441969.7
71735	ENST00000353836.9
71736	ENST00000442846.7
71737	ENST00000525998.5
71738	ENST00000436984.6
71739	ENST00000439889.6
71740	ENST00000339313.9
71741	ENST00000529627.1
71742	ENST00000530476.1
71743	ENST00000430817.5
71744	ENST00000321424.7
71745	ENST00000340550.5
71746	ENST00000396477.4
71747	ENST00000291707.7
71748	ENST00000598614.1
71749	ENST00000346477.7
71750	ENST00000359982.8
71751	ENST00000436458.5
71752	ENST00000343300.8
71753	ENST00000425629.7
71754	ENST00000391797.3
71755	ENST00000545217.5
71756	ENST00000262259.6
71757	ENST00000596504.1
71758	ENST00000436511.2
71759	ENST00000570106.6
71760	ENST00000534261.3
71761	ENST00000599649.5
71762	ENST00000429354.3
71763	ENST00000360844.6
71764	ENST00000601714.5
71765	ENST00000222115.5
71766	ENST00000540069.6
71767	ENST00000601667.5
71768	ENST00000594621.1
71769	ENST00000595042.5
71770	ENST00000304748.4
71771	ENST00000600815.1
71772	ENST00000594900.1
71773	ENST00000600258.1
71774	ENST00000340023.6
71775	ENST00000599326.1
71776	ENST00000598953.1
71777	ENST00000598776.1
71778	ENST00000600722.1
71779	ENST00000339223.4
71780	ENST00000595991.1
71781	ENST00000412216.5
71782	ENST00000301399.9
71783	ENST00000420592.5
71784	ENST00000451628.6
71785	ENST00000458390.5
71786	ENST00000453272.5
71787	ENST00000592321.5
71788	ENST00000446514.5
71789	ENST00000419138.5
71790	ENST00000591320.5
71791	ENST00000613007.4
71792	ENST00000293471.10
71793	ENST00000391794.8
71794	ENST00000599683.5
71795	ENST00000600853.1
71796	ENST00000354957.7
71797	ENST00000600738.5
71798	ENST00000595418.5
71799	ENST00000599530.1
71800	ENST00000596690.1
71801	ENST00000243644.8
71802	ENST00000601430.5
71803	ENST00000594929.5
71804	ENST00000597788.5
71805	ENST00000593596.1
71806	ENST00000602063.5
71807	ENST00000594083.5
71808	ENST00000376716.9
71809	ENST00000391795.7
71810	ENST00000598071.5
71811	ENST00000618049.4
71812	ENST00000618487.4
71813	ENST00000593650.5
71814	ENST00000601178.5
71815	ENST00000597747.5
71816	ENST00000599631.5
71817	ENST00000356322.10
71818	ENST00000270649.10
71819	ENST00000597952.1
71820	ENST00000594154.5
71821	ENST00000221315.9
71822	ENST00000600368.5
71823	ENST00000598745.5
71824	ENST00000597273.1
71825	ENST00000601310.1
71826	ENST00000389534.8
71827	ENST00000594295.5
71828	ENST00000426391.6
71829	ENST00000601738.1
71830	ENST00000594440.5
71831	ENST00000600228.5
71832	ENST00000330123.9
71833	ENST00000596290.5
71834	ENST00000597013.5
71835	ENST00000600282.1
71836	ENST00000597252.5
71837	ENST00000322146.9
71838	ENST00000596428.5
71839	ENST00000597065.1
71840	ENST00000322088.10
71841	ENST00000454220.6
71842	ENST00000477989.1
71843	ENST00000628959.1
71844	ENST00000462990.5
71845	ENST00000391791.4
71846	ENST00000439461.5
71847	ENST00000593703.1
71848	ENST00000601711.5
71849	ENST00000599581.5
71850	ENST00000600821.5
71851	ENST00000595149.5
71852	ENST00000595000.5
71853	ENST00000593612.1
71854	ENST00000595962.5
71855	ENST00000598016.5
71856	ENST00000334564.11
71857	ENST00000490272.1
71858	ENST00000335090.6
71859	ENST00000321287.12
71860	ENST00000403906.7
71861	ENST00000601151.5
71862	ENST00000593698.5
71863	ENST00000327920.12
71864	ENST00000613461.3
71865	ENST00000616431.2
71866	ENST00000424032.6
71867	ENST00000600321.5
71868	ENST00000344085.9
71869	ENST00000597976.5
71870	ENST00000422689.2
71871	ENST00000391788.6
71872	ENST00000436397.5
71873	ENST00000391787.6
71874	ENST00000360465.7
71875	ENST00000494167.6
71876	ENST00000493272.5
71877	ENST00000598192.5
71878	ENST00000594530.1
71879	ENST00000448954.2
71880	ENST00000301085.8
71881	ENST00000433050.5
71882	ENST00000332323.10
71883	ENST00000432303.6
71884	ENST00000617900.1
71885	ENST00000421239.6
71886	ENST00000601120.1
71887	ENST00000359798.8
71888	ENST00000465448.5
71889	ENST00000486474.5
71890	ENST00000461779.5
71891	ENST00000461321.1
71892	ENST00000611267.1
71893	ENST00000596514.5
71894	ENST00000391785.7
71895	ENST00000301093.6
71896	ENST00000593941.5
71897	ENST00000540331.1
71898	ENST00000600714.5
71899	ENST00000601257.5
71900	ENST00000301096.7
71901	ENST00000536937.5
71902	ENST00000597597.1
71903	ENST00000541777.6
71904	ENST00000545872.1
71905	ENST00000594682.6
71906	ENST00000596930.5
71907	ENST00000597161.5
71908	ENST00000598536.5
71909	ENST00000453741.6
71910	ENST00000540744.5
71911	ENST00000543227.5
71912	ENST00000602162.5
71913	ENST00000319783.5
71914	ENST00000595798.5
71915	ENST00000601643.5
71916	ENST00000600943.5
71917	ENST00000596702.5
71918	ENST00000338230.3
71919	ENST00000360272.5
71920	ENST00000438150.2
71921	ENST00000457749.6
71922	ENST00000391783.6
71923	ENST00000596559.5
71924	ENST00000594602.5
71925	ENST00000339844.6
71926	ENST00000595646.5
71927	ENST00000243639.8
71928	ENST00000597924.5
71929	ENST00000396409.5
71930	ENST00000601847.1
71931	ENST00000597909.5
71932	ENST00000391781.6
71933	ENST00000595635.5
71934	ENST00000597091.5
71935	ENST00000593618.5
71936	ENST00000594741.5
71937	ENST00000597265.5
71938	ENST00000597111.5
71939	ENST00000391777.3
71940	ENST00000357666.8
71941	ENST00000611516.4
71942	ENST00000444460.6
71943	ENST00000391786.6
71944	ENST00000457013.6
71945	ENST00000438970.6
71946	ENST00000270457.8
71947	ENST00000535506.5
71948	ENST00000332302.8
71949	ENST00000602168.1
71950	ENST00000601417.1
71951	ENST00000599056.5
71952	ENST00000418871.5
71953	ENST00000429604.5
71954	ENST00000601421.5
71955	ENST00000599247.5
71956	ENST00000601982.5
71957	ENST00000355147.9
71958	ENST00000599637.5
71959	ENST00000601493.5
71960	ENST00000597503.5
71961	ENST00000243643.8
71962	ENST00000595193.5
71963	ENST00000594011.5
71964	ENST00000421033.5
71965	ENST00000500065.8
71966	ENST00000597748.5
71967	ENST00000601215.5
71968	ENST00000595174.5
71969	ENST00000601110.5
71970	ENST00000595813.5
71971	ENST00000599261.5
71972	ENST00000600574.5
71973	ENST00000596051.1
71974	ENST00000601804.5
71975	ENST00000334197.11
71976	ENST00000452676.6
71977	ENST00000601469.2
71978	ENST00000597183.5
71979	ENST00000595967.1
71980	ENST00000599096.1
71981	ENST00000396424.4
71982	ENST00000600412.1
71983	ENST00000598513.5
71984	ENST00000333952.8
71985	ENST00000594517.5
71986	ENST00000599012.5
71987	ENST00000594681.5
71988	ENST00000598806.5
71989	ENST00000601828.5
71990	ENST00000601413.5
71991	ENST00000341702.3
71992	ENST00000311170.5
71993	ENST00000426466.2
71994	ENST00000601857.5
71995	ENST00000595091.5
71996	ENST00000458035.1
71997	ENST00000474037.5
71998	ENST00000491101.5
71999	ENST00000467003.1
72000	ENST00000475179.5
72001	ENST00000593918.1
72002	ENST00000396408.7
72003	ENST00000505866.1
72004	ENST00000594030.2
72005	ENST00000610928.4
72006	ENST00000432094.6
72007	ENST00000454407.5
72008	ENST00000613950.1
72009	ENST00000334095.4
72010	ENST00000468450.5
72011	ENST00000396403.8
72012	ENST00000490956.1
72013	ENST00000253144.13
72014	ENST00000502248.5
72015	ENST00000511593.6
72016	ENST00000449416.5
72017	ENST00000514374.5
72018	ENST00000411977.6
72019	ENST00000511154.5
72020	ENST00000509047.5
72021	ENST00000509585.5
72022	ENST00000513999.5
72023	ENST00000512387.5
72024	ENST00000511567.5
72025	ENST00000514022.5
72026	ENST00000505949.5
72027	ENST00000513265.5
72028	ENST00000502616.5
72029	ENST00000504493.5
72030	ENST00000505426.1
72031	ENST00000376650.1
72032	ENST00000324134.10
72033	ENST00000391775.7
72034	ENST00000391773.5
72035	ENST00000345770.9
72036	ENST00000391772.1
72037	ENST00000421337.5
72038	ENST00000336967.7
72039	ENST00000448420.5
72040	ENST00000439000.5
72041	ENST00000391771.1
72042	ENST00000391770.8
72043	ENST00000391769.2
72044	ENST00000391768.2
72045	ENST00000414489.1
72046	ENST00000479081.5
72047	ENST00000474397.5
72048	ENST00000263431.3
72049	ENST00000419486.1
72050	ENST00000391767.5
72051	ENST00000222212.6
72052	ENST00000391766.1
72053	ENST00000270458.2
72054	ENST00000352529.1
72055	ENST00000252729.6
72056	ENST00000346968.2
72057	ENST00000419106.5
72058	ENST00000338372.6
72059	ENST00000376626.5
72060	ENST00000366170.6
72061	ENST00000425006.3
72062	ENST00000616041.4
72063	ENST00000432826.1
72064	ENST00000391761.5
72065	ENST00000356532.7
72066	ENST00000616447.4
72067	ENST00000359649.8
72068	ENST00000358375.8
72069	ENST00000351806.8
72070	ENST00000617140.4
72071	ENST00000616215.4
72072	ENST00000611261.4
72073	ENST00000284648.10
72074	ENST00000391760.1
72075	ENST00000485876.5
72076	ENST00000391762.5
72077	ENST00000471292.5
72078	ENST00000391763.3
72079	ENST00000391764.7
72080	ENST00000303553.5
72081	ENST00000420296.1
72082	ENST00000391759.5
72083	ENST00000391758.5
72084	ENST00000391757.1
72085	ENST00000419967.5
72086	ENST00000321030.8
72087	ENST00000445811.5
72088	ENST00000445124.5
72089	ENST00000447810.5
72090	ENST00000391755.1
72091	ENST00000221232.9
72092	ENST00000358389.7
72093	ENST00000440571.5
72094	ENST00000447684.5
72095	ENST00000457463.1
72096	ENST00000471126.1
72097	ENST00000222224.3
72098	ENST00000619895.4
72099	ENST00000617472.4
72100	ENST00000446291.1
72101	ENST00000431666.6
72102	ENST00000338624.10
72103	ENST00000245615.5
72104	ENST00000449249.5
72105	ENST00000391754.5
72106	ENST00000495279.2
72107	ENST00000414665.5
72108	ENST00000453320.1
72109	ENST00000455798.5
72110	ENST00000456872.5
72111	ENST00000302937.8
72112	ENST00000429671.6
72113	ENST00000396383.5
72114	ENST00000396388.2
72115	ENST00000302907.8
72116	ENST00000626547.2
72117	ENST00000391752.5
72118	ENST00000402367.5
72119	ENST00000391751.7
72120	ENST00000391753.6
72121	ENST00000441429.1
72122	ENST00000391750.5
72123	ENST00000346401.10
72124	ENST00000245620.13
72125	ENST00000445347.1
72126	ENST00000419410.6
72127	ENST00000440558.6
72128	ENST00000391735.7
72129	ENST00000396365.6
72130	ENST00000245621.6
72131	ENST00000612280.4
72132	ENST00000391748.5
72133	ENST00000434421.5
72134	ENST00000314446.9
72135	ENST00000391746.5
72136	ENST00000391749.4
72137	ENST00000316219.9
72138	ENST00000345866.10
72139	ENST00000449561.2
72140	ENST00000432233.7
72141	ENST00000486742.2
72142	ENST00000291759.4
72143	ENST00000391742.6
72144	ENST00000391743.7
72145	ENST00000348231.8
72146	ENST00000434277.6
72147	ENST00000474878.5
72148	ENST00000622064.1
72149	ENST00000438193.1
72150	ENST00000423529.5
72151	ENST00000301194.8
72152	ENST00000376530.7
72153	ENST00000445095.5
72154	ENST00000376531.3
72155	ENST00000616932.4
72156	ENST00000326764.9
72157	ENST00000439657.5
72158	ENST00000376514.6
72159	ENST00000436479.1
72160	ENST00000443957.5
72161	ENST00000610347.1
72162	ENST00000421200.1
72163	ENST00000611161.1
72164	ENST00000301200.2
72165	ENST00000412608.5
72166	ENST00000610651.1
72167	ENST00000301202.6
72168	ENST00000351841.2
72169	ENST00000610811.4
72170	ENST00000439534.5
72171	ENST00000251377.7
72172	ENST00000391738.7
72173	ENST00000251376.7
72174	ENST00000391737.3
72175	ENST00000629481.1
72176	ENST00000472992.1
72177	ENST00000618665.4
72178	ENST00000251372.7
72179	ENST00000453777.1
72180	ENST00000396331.5
72181	ENST00000396327.7
72182	ENST00000396332.8
72183	ENST00000324602.11
72184	ENST00000427581.6
72185	ENST00000418536.6
72186	ENST00000396317.5
72187	ENST00000396315.5
72188	ENST00000630741.2
72189	ENST00000396321.3
72190	ENST00000270452.6
72191	ENST00000391736.5
72192	ENST00000430952.6
72193	ENST00000391734.7
72194	ENST00000391733.7
72195	ENST00000434286.1
72196	ENST00000434419.6
72197	ENST00000342376.3
72198	ENST00000291860.1
72199	ENST00000541392.5
72200	ENST00000538269.5
72201	ENST00000391728.8
72202	ENST00000402254.6
72203	ENST00000326542.11
72204	ENST00000358178.4
72205	ENST00000336077.10
72206	ENST00000291633.7
72207	ENST00000396284.6
72208	ENST00000359085.8
72209	ENST00000345540.9
72210	ENST00000357494.8
72211	ENST00000396293.5
72212	ENST00000346587.8
72213	ENST00000396289.5
72214	ENST00000326321.7
72215	ENST00000270442.5
72216	ENST00000391726.7
72217	ENST00000469767.5
72218	ENST00000355524.7
72219	ENST00000391725.7
72220	ENST00000345937.8
72221	ENST00000353758.8
72222	ENST00000359272.8
72223	ENST00000391723.7
72224	ENST00000391724.3
72225	ENST00000291890.8
72226	ENST00000598576.5
72227	ENST00000594765.5
72228	ENST00000350790.9
72229	ENST00000338835.9
72230	ENST00000357397.5
72231	ENST00000340844.6
72232	ENST00000328092.9
72233	ENST00000590030.5
72234	ENST00000588756.5
72235	ENST00000592784.5
72236	ENST00000587844.1
72237	ENST00000587103.5
72238	ENST00000590659.1
72239	ENST00000588619.5
72240	ENST00000588107.5
72241	ENST00000433772.6
72242	ENST00000543010.5
72243	ENST00000391721.8
72244	ENST00000339757.11
72245	ENST00000448584.6
72246	ENST00000537859.5
72247	ENST00000585500.5
72248	ENST00000427260.6
72249	ENST00000263437.10
72250	ENST00000397169.3
72251	ENST00000540005.1
72252	ENST00000417454.5
72253	ENST00000310373.7
72254	ENST00000333884.2
72255	ENST00000468239.1
72256	ENST00000610356.4
72257	ENST00000415061.7
72258	ENST00000396247.7
72259	ENST00000586945.5
72260	ENST00000587026.1
72261	ENST00000586329.5
72262	ENST00000201647.10
72263	ENST00000540810.5
72264	ENST00000588359.5
72265	ENST00000245618.5
72266	ENST00000263433.7
72267	ENST00000591938.5
72268	ENST00000435544.6
72269	ENST00000592993.1
72270	ENST00000587758.5
72271	ENST00000356783.9
72272	ENST00000291901.12
72273	ENST00000588426.5
72274	ENST00000588981.5
72275	ENST00000593194.5
72276	ENST00000589745.5
72277	ENST00000536926.5
72278	ENST00000587465.6
72279	ENST00000585321.6
72280	ENST00000586649.2
72281	ENST00000593046.5
72282	ENST00000589226.5
72283	ENST00000588147.5
72284	ENST00000344887.9
72285	ENST00000588882.1
72286	ENST00000586858.1
72287	ENST00000455045.5
72288	ENST00000524407.6
72289	ENST00000527223.6
72290	ENST00000391720.8
72291	ENST00000588076.1
72292	ENST00000526003.5
72293	ENST00000534170.5
72294	ENST00000532817.5
72295	ENST00000590851.5
72296	ENST00000354308.7
72297	ENST00000537500.5
72298	ENST00000590859.1
72299	ENST00000587067.1
72300	ENST00000589172.5
72301	ENST00000592470.1
72302	ENST00000376350.7
72303	ENST00000263434.5
72304	ENST00000327042.4
72305	ENST00000412770.6
72306	ENST00000587283.5
72307	ENST00000592242.1
72308	ENST00000255631.9
72309	ENST00000433386.6
72310	ENST00000587922.5
72311	ENST00000585927.1
72312	ENST00000587959.1
72313	ENST00000593263.5
72314	ENST00000585698.1
72315	ENST00000588971.1
72316	ENST00000587551.1
72317	ENST00000590333.5
72318	ENST00000309383.5
72319	ENST00000585418.1
72320	ENST00000591774.5
72321	ENST00000326848.7
72322	ENST00000326652.8
72323	ENST00000585918.5
72324	ENST00000591570.5
72325	ENST00000255613.7
72326	ENST00000630497.1
72327	ENST00000588572.6
72328	ENST00000326529.8
72329	ENST00000593184.5
72330	ENST00000590900.5
72331	ENST00000589467.1
72332	ENST00000424985.3
72333	ENST00000264563.6
72334	ENST00000590625.5
72335	ENST00000585513.1
72336	ENST00000587093.1
72337	ENST00000291934.3
72338	ENST00000444469.3
72339	ENST00000344063.6
72340	ENST00000431533.6
72341	ENST00000428193.6
72342	ENST00000558815.5
72343	ENST00000560583.5
72344	ENST00000560055.5
72345	ENST00000559463.5
72346	ENST00000558131.1
72347	ENST00000558752.1
72348	ENST00000264552.13
72349	ENST00000587845.5
72350	ENST00000589978.1
72351	ENST00000376325.8
72352	ENST00000416792.1
72353	ENST00000438389.6
72354	ENST00000425675.6
72355	ENST00000085068.7
72356	ENST00000587226.5
72357	ENST00000589080.1
72358	ENST00000598519.1
72359	ENST00000591164.1
72360	ENST00000391718.3
72361	ENST00000205194.4
72362	ENST00000591590.1
72363	ENST00000587400.1
72364	ENST00000588985.1
72365	ENST00000594321.5
72366	ENST00000587166.5
72367	ENST00000615233.4
72368	ENST00000389623.10
72369	ENST00000589020.1
72370	ENST00000344158.4
72371	ENST00000413299.5
72372	ENST00000612221.1
72373	ENST00000592464.1
72374	ENST00000325421.6
72375	ENST00000592239.1
72376	ENST00000221665.4
72377	ENST00000590714.1
72378	ENST00000592585.1
72379	ENST00000587678.1
72380	ENST00000587414.1
72381	ENST00000589521.1
72382	ENST00000301073.3
72383	ENST00000591046.1
72384	ENST00000568956.1
72385	ENST00000630143.1
72386	ENST00000325351.4
72387	ENST00000591479.1
72388	ENST00000592881.1
72389	ENST00000325333.9
72390	ENST00000590190.1
72391	ENST00000543039.2
72392	ENST00000592461.5
72393	ENST00000545125.1
72394	ENST00000587252.5
72395	ENST00000585995.1
72396	ENST00000270451.5
72397	ENST00000588537.1
72398	ENST00000592996.5
72399	ENST00000593069.1
72400	ENST00000308964.7
72401	ENST00000587213.5
72402	ENST00000586790.5
72403	ENST00000591578.5
72404	ENST00000588740.5
72405	ENST00000591241.1
72406	ENST00000450554.6
72407	ENST00000308924.8
72408	ENST00000590551.1
72409	ENST00000270460.10
72410	ENST00000085079.11
72411	ENST00000411543.6
72412	ENST00000589704.1
72413	ENST00000332836.6
72414	ENST00000590200.1
72415	ENST00000434937.2
72416	ENST00000341750.4
72417	ENST00000589824.6
72418	ENST00000592953.5
72419	ENST00000589093.5
72420	ENST00000593208.1
72421	ENST00000301295.10
72422	ENST00000587464.1
72423	ENST00000587891.5
72424	ENST00000589437.1
72425	ENST00000588751.5
72426	ENST00000342929.3
72427	ENST00000291971.7
72428	ENST00000590542.1
72429	ENST00000621651.4
72430	ENST00000390649.7
72431	ENST00000610935.1
72432	ENST00000586787.1
72433	ENST00000587279.1
72434	ENST00000587467.5
72435	ENST00000588358.5
72436	ENST00000337080.7
72437	ENST00000586123.5
72438	ENST00000592949.5
72439	ENST00000593100.5
72440	ENST00000588203.1
72441	ENST00000591564.1
72442	ENST00000357330.6
72443	ENST00000440823.1
72444	ENST00000590002.1
72445	ENST00000586855.6
72446	ENST00000358992.3
72447	ENST00000589938.5
72448	ENST00000587032.2
72449	ENST00000534327.5
72450	ENST00000376267.1
72451	ENST00000391713.5
72452	ENST00000592355.5
72453	ENST00000587340.5
72454	ENST00000587492.5
72455	ENST00000593106.5
72456	ENST00000592509.5
72457	ENST00000588955.5
72458	ENST00000588442.5
72459	ENST00000592679.5
72460	ENST00000589143.5
72461	ENST00000301310.8
72462	ENST00000619584.4
72463	ENST00000586929.5
72464	ENST00000589895.1
72465	ENST00000537943.5
72466	ENST00000291598.11
72467	ENST00000333201.13
72468	ENST00000391778.3
72469	ENST00000591790.5
72470	ENST00000504904.7
72471	ENST00000292069.10
72472	ENST00000629654.1
72473	ENST00000587555.5
72474	ENST00000589946.1
72475	ENST00000308031.9
72476	ENST00000591537.5
72477	ENST00000591759.1
72478	ENST00000301318.7
72479	ENST00000591844.5
72480	ENST00000330619.12
72481	ENST00000601902.5
72482	ENST00000391709.4
72483	ENST00000594953.1
72484	ENST00000599599.5
72485	ENST00000328070.10
72486	ENST00000598409.5
72487	ENST00000600547.1
72488	ENST00000537055.3
72489	ENST00000601659.1
72490	ENST00000593711.5
72491	ENST00000629319.2
72492	ENST00000601070.5
72493	ENST00000599935.5
72494	ENST00000593931.1
72495	ENST00000326441.13
72496	ENST00000598410.5
72497	ENST00000593695.5
72498	ENST00000599534.5
72499	ENST00000599577.5
72500	ENST00000600833.1
72501	ENST00000594389.1
72502	ENST00000600020.5
72503	ENST00000254181.8
72504	ENST00000600940.1
72505	ENST00000598197.1
72506	ENST00000269834.1
72507	ENST00000554048.2
72508	ENST00000263095.10
72509	ENST00000594126.1
72510	ENST00000600531.5
72511	ENST00000597447.5
72512	ENST00000599653.1
72513	ENST00000536056.1
72514	ENST00000448930.5
72515	ENST00000415300.6
72516	ENST00000302804.11
72517	ENST00000599062.5
72518	ENST00000598785.5
72519	ENST00000594599.1
72520	ENST00000354309.4
72521	ENST00000414468.2
72522	ENST00000537645.5
72523	ENST00000360338.3
72524	ENST00000599602.1
72525	ENST00000321545.4
72526	ENST00000391705.7
72527	ENST00000443917.6
72528	ENST00000598744.1
72529	ENST00000282286.5
72530	ENST00000282282.3
72531	ENST00000599604.1
72532	ENST00000597567.1
72533	ENST00000543226.1
72534	ENST00000596755.1
72535	ENST00000597658.1
72536	ENST00000366197.9
72537	ENST00000596282.5
72538	ENST00000597400.5
72539	ENST00000598895.5
72540	ENST00000336128.11
72541	ENST00000594693.5
72542	ENST00000594668.5
72543	ENST00000600927.1
72544	ENST00000596617.5
72545	ENST00000596400.1
72546	ENST00000597410.1
72547	ENST00000307658.11
72548	ENST00000601808.1
72549	ENST00000597350.1
72550	ENST00000334181.4
72551	ENST00000415248.1
72552	ENST00000596831.1
72553	ENST00000321039.4
72554	ENST00000600175.5
72555	ENST00000601768.1
72556	ENST00000343280.8
72557	ENST00000427512.6
72558	ENST00000356584.7
72559	ENST00000425074.3
72560	ENST00000615214.3
72561	ENST00000610548.2
72562	ENST00000354197.8
72563	ENST00000426954.6
72564	ENST00000523882.5
72565	ENST00000520540.5
72566	ENST00000519310.1
72567	ENST00000442920.6
72568	ENST00000523312.1
72569	ENST00000424930.6
72570	ENST00000347466.10
72571	ENST00000523138.5
72572	ENST00000415379.6
72573	ENST00000521754.5
72574	ENST00000221735.11
72575	ENST00000518999.5
72576	ENST00000521137.1
72577	ENST00000618093.1
72578	ENST00000593916.5
72579	ENST00000598770.5
72580	ENST00000599847.5
72581	ENST00000282292.8
72582	ENST00000240719.7
72583	ENST00000376233.7
72584	ENST00000594943.1
72585	ENST00000602149.1
72586	ENST00000601415.5
72587	ENST00000457177.5
72588	ENST00000325134.9
72589	ENST00000344222.5
72590	ENST00000506609.2
72591	ENST00000196489.3
72592	ENST00000600053.5
72593	ENST00000536878.6
72594	ENST00000597850.1
72595	ENST00000597219.1
72596	ENST00000598689.1
72597	ENST00000599456.1
72598	ENST00000307468.4
72599	ENST00000597700.5
72600	ENST00000332854.10
72601	ENST00000597864.1
72602	ENST00000600344.1
72603	ENST00000396161.9
72604	ENST00000600883.1
72605	ENST00000622676.1
72606	ENST00000407202.6
72607	ENST00000541801.5
72608	ENST00000347302.7
72609	ENST00000254182.11
72610	ENST00000391703.3
72611	ENST00000299871.9
72612	ENST00000240731.4
72613	ENST00000318203.9
72614	ENST00000612521.1
72615	ENST00000601064.1
72616	ENST00000282296.9
72617	ENST00000596085.1
72618	ENST00000594684.1
72619	ENST00000512439.6
72620	ENST00000317398.10
72621	ENST00000335820.4
72622	ENST00000596939.1
72623	ENST00000317178.9
72624	ENST00000431353.1
72625	ENST00000451849.1
72626	ENST00000391702.3
72627	ENST00000598885.5
72628	ENST00000598183.1
72629	ENST00000396154.6
72630	ENST00000599802.1
72631	ENST00000396150.4
72632	ENST00000594473.1
72633	ENST00000391701.1
72634	ENST00000597134.5
72635	ENST00000593873.5
72636	ENST00000596498.2
72637	ENST00000603271.1
72638	ENST00000598031.1
72639	ENST00000594328.1
72640	ENST00000442832.8
72641	ENST00000594901.1
72642	ENST00000596604.5
72643	ENST00000597342.5
72644	ENST00000597832.5
72645	ENST00000595295.1
72646	ENST00000600634.5
72647	ENST00000595048.5
72648	ENST00000435989.6
72649	ENST00000614383.1
72650	ENST00000597807.1
72651	ENST00000339656.7
72652	ENST00000423137.1
